0.050631	0.343546	-0.686072	0.000000	0.000000	0.000000	0.053676	0.582575	-0.788381	0.000000	0.000000	0.000000	0.044993	0.697949	-0.926289	0.000000	0.000000	0.000000
0.050331	0.343613	-0.685799	0.000000	0.000000	0.000000	0.053096	0.582638	-0.788127	0.000000	0.000000	0.000000	0.043905	0.697775	-0.926201	0.000000	0.000000	0.000000
0.049999	0.343693	-0.685486	-0.000215	0.000037	0.000176	0.052402	0.582738	-0.787777	-0.000534	0.000069	0.000245	0.042661	0.697735	-0.925930	-0.000859	0.000023	0.000229
0.049631	0.343748	-0.685199	-0.000248	0.000030	0.000181	0.051390	0.582876	-0.787308	-0.000697	0.000087	0.000308	0.041107	0.697864	-0.925429	-0.001024	0.000101	0.000345
0.049186	0.343782	-0.684909	-0.000299	0.000021	0.000192	0.050039	0.583028	-0.786752	-0.000865	0.000095	0.000363	0.039197	0.698092	-0.924767	-0.001173	0.000149	0.000433
0.048660	0.343821	-0.684567	-0.000364	0.000011	0.000209	0.048490	0.583214	-0.786068	-0.001014	0.000091	0.000399	0.037133	0.698427	-0.923916	-0.001305	0.000157	0.000478
0.047978	0.343826	-0.684202	-0.000440	-0.000003	0.000226	0.046651	0.583349	-0.785386	-0.001144	0.000075	0.000422	0.034902	0.698664	-0.923118	-0.001443	0.000127	0.000491
0.047202	0.343815	-0.683813	-0.000526	-0.000024	0.000237	0.044638	0.583461	-0.784680	-0.001261	0.000053	0.000438	0.032348	0.698859	-0.922295	-0.001601	0.000076	0.000488
0.046249	0.343757	-0.683407	-0.000626	-0.000053	0.000242	0.042449	0.583535	-0.783923	-0.001372	0.000022	0.000449	0.029548	0.698934	-0.921481	-0.001774	0.000014	0.000480
0.045132	0.343653	-0.682990	-0.000735	-0.000093	0.000234	0.040083	0.583557	-0.783151	-0.001493	-0.000021	0.000444	0.026478	0.698914	-0.920676	-0.001957	-0.000055	0.000463
0.043790	0.343461	-0.682600	-0.000838	-0.000139	0.000214	0.037481	0.583474	-0.782427	-0.001627	-0.000069	0.000433	0.023034	0.698748	-0.919936	-0.002153	-0.000112	0.000453
0.042314	0.343184	-0.682275	-0.000931	-0.000187	0.000190	0.034680	0.583313	-0.781732	-0.001785	-0.000114	0.000432	0.019295	0.698499	-0.919212	-0.002364	-0.000146	0.000471
0.040690	0.342836	-0.681978	-0.001016	-0.000232	0.000169	0.031584	0.583089	-0.781008	-0.001979	-0.000156	0.000444	0.015201	0.698231	-0.918410	-0.002603	-0.000161	0.000515
0.038917	0.342413	-0.681709	-0.001100	-0.000280	0.000146	0.028125	0.582797	-0.780248	-0.002212	-0.000206	0.000452	0.010676	0.697967	-0.917496	-0.002885	-0.000184	0.000558
0.037028	0.341916	-0.681477	-0.001188	-0.000336	0.000114	0.024241	0.582426	-0.779469	-0.002469	-0.000276	0.000436	0.005626	0.697667	-0.916503	-0.003201	-0.000241	0.000565
0.034977	0.341306	-0.681320	-0.001284	-0.000400	0.000078	0.019906	0.581914	-0.778748	-0.002729	-0.000366	0.000391	0.000025	0.697226	-0.915544	-0.003527	-0.000341	0.000529
0.032748	0.340580	-0.681228	-0.001388	-0.000468	0.000046	0.015117	0.581217	-0.778152	-0.002982	-0.000473	0.000328	-0.006156	0.696567	-0.914707	-0.003846	-0.000484	0.000455
0.030361	0.339749	-0.681177	-0.001501	-0.000540	0.000021	0.009959	0.580345	-0.777657	-0.003219	-0.000592	0.000260	-0.012812	0.695657	-0.914003	-0.004146	-0.000663	0.000355
0.027761	0.338792	-0.681158	-0.001624	-0.000621	-0.000006	0.004371	0.579261	-0.777276	-0.003449	-0.000725	0.000183	-0.019999	0.694398	-0.913493	-0.004435	-0.000876	0.000233
0.024958	0.337697	-0.681185	-0.001746	-0.000709	-0.000037	-0.001540	0.577954	-0.777027	-0.003668	-0.000869	0.000097	-0.027596	0.692762	-0.913210	-0.004709	-0.001104	0.000100
0.021909	0.336423	-0.681280	-0.001857	-0.000802	-0.000075	-0.007878	0.576362	-0.776954	-0.003876	-0.001023	0.000006	-0.035719	0.690705	-0.913175	-0.004975	-0.001333	-0.000028
0.018749	0.335028	-0.681422	-0.001955	-0.000900	-0.000119	-0.014471	0.574552	-0.777006	-0.004084	-0.001184	-0.000085	-0.044186	0.688309	-0.913321	-0.005242	-0.001553	-0.000138
0.015405	0.333436	-0.681675	-0.002048	-0.001000	-0.000159	-0.021456	0.572433	-0.777242	-0.004299	-0.001353	-0.000165	-0.053154	0.685526	-0.913663	-0.005519	-0.001764	-0.000220
0.011911	0.331684	-0.681977	-0.002134	-0.001096	-0.000187	-0.028802	0.570038	-0.777586	-0.004520	-0.001522	-0.000225	-0.062579	0.682415	-0.914100	-0.005798	-0.001969	-0.000274
0.008266	0.329768	-0.682315	-0.002203	-0.001184	-0.000203	-0.036539	0.567349	-0.778019	-0.004731	-0.001689	-0.000263	-0.072511	0.678960	-0.914600	-0.006066	-0.002178	-0.000309
0.004552	0.327738	-0.682653	-0.002260	-0.001269	-0.000215	-0.044587	0.564412	-0.778476	-0.004928	-0.001858	-0.000290	-0.082814	0.675183	-0.915128	-0.006318	-0.002403	-0.000341
0.000737	0.325546	-0.683030	-0.002318	-0.001361	-0.000226	-0.052982	0.561170	-0.778983	-0.005117	-0.002039	-0.000315	-0.093583	0.670982	-0.915725	-0.006498	-0.002624	-0.000375
-0.003159	0.323213	-0.683414	-0.002385	-0.001465	-0.000239	-0.061636	0.557639	-0.779518	-0.005296	-0.002239	-0.000347	-0.104685	0.666362	-0.916381	-0.006669	-0.002870	-0.000418
-0.007202	0.320687	-0.683811	-0.002452	-0.001579	-0.000257	-0.070657	0.553728	-0.780128	-0.005450	-0.002452	-0.000386	-0.115620	0.661541	-0.917095	-0.006805	-0.003125	-0.000468
-0.011354	0.317952	-0.684259	-0.002511	-0.001699	-0.000278	-0.079869	0.549460	-0.780805	-0.005577	-0.002670	-0.000422	-0.127466	0.655920	-0.917940	-0.006960	-0.003413	-0.000520
-0.015585	0.315013	-0.684756	-0.002561	-0.001819	-0.000294	-0.089251	0.544825	-0.781560	-0.005690	-0.002888	-0.000443	-0.138849	0.650172	-0.918847	-0.007155	-0.003735	-0.000558
-0.019885	0.311893	-0.685254	-0.002601	-0.001933	-0.000299	-0.098808	0.539846	-0.782310	-0.005805	-0.003111	-0.000449	-0.151061	0.643599	-0.919826	-0.007347	-0.004060	-0.000575
-0.024280	0.308560	-0.685753	-0.002632	-0.002047	-0.000298	-0.108622	0.534458	-0.783056	-0.005349	-0.003094	-0.000423	-0.163572	0.636511	-0.920791	-0.006971	-0.004142	-0.000550
-0.028671	0.305071	-0.686250	-0.002647	-0.002151	-0.000292	-0.118550	0.528715	-0.783802	-0.004296	-0.002807	-0.000367	-0.176214	0.628979	-0.921742	-0.005929	-0.003914	-0.000487
-0.033122	0.301370	-0.686744	-0.002653	-0.002250	-0.000276	-0.123001	0.525014	-0.784297	-0.003768	-0.002720	-0.000324	-0.183405	0.623375	-0.922434	-0.005413	-0.003886	-0.000435
-0.037510	0.297575	-0.687183	-0.002650	-0.002342	-0.000253	-0.127389	0.521219	-0.784736	-0.004340	-0.003092	-0.000318	-0.190515	0.617592	-0.923056	-0.006001	-0.004321	-0.000414
-0.041968	0.293559	-0.687584	-0.002529	-0.002318	-0.000215	-0.137468	0.514759	-0.785367	-0.006500	-0.004228	-0.000339	-0.203396	0.609035	-0.923826	-0.008178	-0.005521	-0.000419
-0.046325	0.289464	-0.687937	-0.002405	-0.002285	-0.000170	-0.147479	0.508051	-0.785912	-0.008101	-0.005180	-0.000310	-0.216237	0.600110	-0.924486	-0.009781	-0.006536	-0.000376
-0.049601	0.286297	-0.688137	-0.002285	-0.002244	-0.000121	-0.167914	0.495905	-0.786515	-0.007995	-0.005315	-0.000209	-0.239467	0.585647	-0.925195	-0.009655	-0.006726	-0.000265
-0.053926	0.281984	-0.688327	-0.002279	-0.002308	-0.000074	-0.177952	0.488269	-0.786690	-0.006840	-0.004934	-0.000082	-0.252257	0.575616	-0.925452	-0.008466	-0.006392	-0.000128
-0.057220	0.278600	-0.688405	-0.002370	-0.002483	-0.000033	-0.186943	0.481394	-0.786680	-0.005762	-0.004624	0.000029	-0.263928	0.566269	-0.925514	-0.007347	-0.006123	-0.000009
