-0.059482	0.274516	-0.690564	0.000000	0.000000	0.000000	-0.289556	0.355689	-0.780499	0.000000	0.000000	0.000000	-0.427097	0.333060	-0.894411	0.000000	0.000000	0.000000
-0.059494	0.274516	-0.690547	0.000000	0.000000	0.000000	-0.289589	0.355653	-0.780461	0.000000	0.000000	0.000000	-0.427118	0.333022	-0.894387	0.000000	0.000000	0.000000
-0.059508	0.274524	-0.690519	0.000002	0.000009	0.000009	-0.289584	0.355678	-0.780467	0.000003	-0.000015	-0.000016	-0.427073	0.332987	-0.894429	0.000022	-0.000023	-0.000037
-0.059487	0.274556	-0.690507	0.000011	0.000014	0.000002	-0.289560	0.355646	-0.780519	0.000025	0.000002	-0.000043	-0.427017	0.333075	-0.894544	0.000048	-0.000013	-0.000067
-0.059469	0.274567	-0.690517	0.000013	0.000010	-0.000004	-0.289555	0.355543	-0.780599	0.000044	0.000031	-0.000065	-0.426983	0.332777	-0.894620	0.000069	0.000015	-0.000092
-0.059418	0.274614	-0.690527	0.000007	0.000000	-0.000009	-0.289371	0.355805	-0.780755	0.000058	0.000063	-0.000082	-0.426733	0.333106	-0.894868	0.000084	0.000063	-0.000113
-0.059450	0.274568	-0.690542	0.000002	-0.000012	-0.000017	-0.289335	0.355827	-0.780881	0.000066	0.000081	-0.000097	-0.426665	0.333111	-0.895029	0.000089	0.000110	-0.000131
-0.059434	0.274559	-0.690575	0.000002	-0.000021	-0.000029	-0.289202	0.355988	-0.781058	0.000082	0.000109	-0.000115	-0.426495	0.333368	-0.895270	0.000101	0.000155	-0.000147
-0.059437	0.274505	-0.690637	0.000007	-0.000026	-0.000041	-0.289064	0.356165	-0.781270	0.000103	0.000151	-0.000126	-0.426332	0.333615	-0.895526	0.000122	0.000214	-0.000161
-0.059407	0.274467	-0.690722	0.000010	-0.000023	-0.000043	-0.288819	0.356557	-0.781512	0.000116	0.000184	-0.000121	-0.426053	0.334147	-0.895837	0.000135	0.000286	-0.000164
-0.059410	0.274400	-0.690802	0.000010	-0.000015	-0.000032	-0.288683	0.356767	-0.781691	0.000117	0.000208	-0.000100	-0.425885	0.334473	-0.896077	0.000133	0.000353	-0.000148
-0.059357	0.274429	-0.690835	0.000006	-0.000003	-0.000011	-0.288425	0.357231	-0.781846	0.000117	0.000237	-0.000072	-0.425594	0.335372	-0.896355	0.000130	0.000433	-0.000125
-0.059390	0.274389	-0.690841	0.000002	0.000015	0.000016	-0.288286	0.357569	-0.781941	0.000124	0.000286	-0.000042	-0.425459	0.335917	-0.896485	0.000135	0.000515	-0.000099
-0.059372	0.274451	-0.690789	0.000009	0.000043	0.000041	-0.288048	0.358129	-0.781985	0.000140	0.000342	-0.000013	-0.425183	0.337032	-0.896677	0.000153	0.000590	-0.000075
-0.059375	0.274531	-0.690686	0.000036	0.000084	0.000056	-0.287823	0.358729	-0.781974	0.000176	0.000410	0.000007	-0.424941	0.337958	-0.896746	0.000187	0.000667	-0.000053
-0.059282	0.274716	-0.690581	0.000073	0.000123	0.000055	-0.287488	0.359488	-0.781944	0.000224	0.000481	0.000013	-0.424577	0.339226	-0.896841	0.000223	0.000716	-0.000028
-0.059120	0.274960	-0.690492	0.000087	0.000125	0.000040	-0.287086	0.360310	-0.781916	0.000255	0.000534	0.000005	-0.424190	0.340391	-0.896855	0.000235	0.000756	-0.000010
-0.058893	0.275249	-0.690432	0.000062	0.000082	0.000021	-0.286547	0.361363	-0.781917	0.000254	0.000559	-0.000008	-0.423705	0.341763	-0.896847	0.000210	0.000777	0.000007
-0.058893	0.275249	-0.690432	0.000054	0.000061	0.000005	-0.286217	0.362194	-0.781951	0.000268	0.000600	-0.000014	-0.423466	0.342985	-0.896839	0.000200	0.000826	0.000030
-0.058893	0.275249	-0.690432	0.000101	0.000098	-0.000011	-0.285819	0.363191	-0.781988	0.000335	0.000691	-0.000021	-0.423201	0.344405	-0.896785	0.000247	0.000928	0.000045
