-0.048687	0.263612	-0.404892	0.000000	0.000000	0.000000	-0.162910	0.437554	-0.248979	0.000000	0.000000	0.000000	-0.283641	0.570979	-0.243759	0.000000	0.000000	0.000000
-0.048663	0.263643	-0.404897	0.000000	0.000000	0.000000	-0.162860	0.437620	-0.249004	0.000000	0.000000	0.000000	-0.283566	0.571068	-0.243805	0.000000	0.000000	0.000000
-0.048660	0.263644	-0.404894	0.000009	0.000011	-0.000002	-0.162841	0.437639	-0.249011	0.000026	0.000033	-0.000013	-0.283520	0.571113	-0.243834	0.000040	0.000046	-0.000026
-0.048656	0.263651	-0.404897	0.000006	0.000013	-0.000006	-0.162802	0.437694	-0.249041	0.000034	0.000043	-0.000019	-0.283452	0.571195	-0.243888	0.000048	0.000056	-0.000033
-0.048608	0.263711	-0.404906	-0.000002	0.000013	-0.000015	-0.162709	0.437806	-0.249074	0.000034	0.000045	-0.000024	-0.283354	0.571311	-0.243940	0.000050	0.000061	-0.000038
-0.048651	0.263705	-0.404945	-0.000012	0.000012	-0.000024	-0.162653	0.437882	-0.249133	0.000029	0.000038	-0.000023	-0.283253	0.571430	-0.244026	0.000044	0.000052	-0.000033
-0.048684	0.263723	-0.404996	-0.000026	0.000005	-0.000032	-0.162650	0.437905	-0.249164	0.000019	0.000022	-0.000018	-0.283215	0.571486	-0.244074	0.000031	0.000033	-0.000017
-0.048703	0.263757	-0.405049	-0.000036	0.000003	-0.000040	-0.162572	0.437975	-0.249186	0.000016	0.000010	-0.000010	-0.283153	0.571540	-0.244083	0.000030	0.000022	0.000013
-0.048821	0.263709	-0.405125	-0.000044	0.000005	-0.000051	-0.162597	0.437936	-0.249205	0.000013	-0.000003	-0.000001	-0.283145	0.571529	-0.244052	0.000030	0.000011	0.000050
-0.048870	0.263751	-0.405218	-0.000040	0.000027	-0.000068	-0.162543	0.437953	-0.249193	0.000016	-0.000006	0.000009	-0.283019	0.571605	-0.243918	0.000035	0.000008	0.000083
-0.048957	0.263783	-0.405340	-0.000031	0.000061	-0.000092	-0.162550	0.437899	-0.249163	0.000021	-0.000001	0.000015	-0.283047	0.571528	-0.243735	0.000043	0.000016	0.000096
