0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.028893	0.031156	0.078839
0.028939	0.031149	0.078823
0.028986	0.031139	0.078819
0.029030	0.031125	0.078814
0.029074	0.031104	0.078804
0.029230	0.031091	0.078743
0.029433	0.031079	0.078658
0.029613	0.031051	0.078593
0.029871	0.031029	0.078521
0.030163	0.030994	0.078452
0.030474	0.030939	0.078382
0.030860	0.030879	0.078307
0.031319	0.030808	0.078230
0.032206	0.030757	0.078066
0.033287	0.030699	0.077898
0.035226	0.030655	0.077698
0.037464	0.030574	0.077489
0.039002	0.030374	0.077381
0.040663	0.030114	0.077265
0.042305	0.029790	0.077168
0.044073	0.029414	0.077071
0.046123	0.028987	0.076956
0.048321	0.028478	0.076860
0.050673	0.027870	0.076802
0.053190	0.027150	0.076790
0.055871	0.026309	0.076817
0.058700	0.025343	0.076881
0.061639	0.024236	0.076982
0.064632	0.022972	0.077117
0.067630	0.021550	0.077274
0.070609	0.019979	0.077448
0.072607	0.018535	0.077645
0.073630	0.017266	0.077862
0.075651	0.015723	0.078045
0.078643	0.013781	0.078247
0.083650	0.010779	0.078533
0.088655	0.007502	0.078918
0.091574	0.004768	0.079416
0.094401	0.001872	0.079997
0.097129	-0.001172	0.080636
0.099752	-0.004347	0.081301
0.102271	-0.007650	0.081962
0.104699	-0.011071	0.082591
0.107021	-0.014612	0.083180
0.109212	-0.018287	0.083731
0.111273	-0.022070	0.084251
0.113188	-0.025940	0.084761
0.114836	-0.029695	0.085276
0.116292	-0.033520	0.085833
0.117589	-0.037386	0.086432
0.118710	-0.041296	0.087079
0.119715	-0.045474	0.087791
0.120553	-0.049711	0.088538
0.121222	-0.054053	0.089266
0.121714	-0.058371	0.090028
0.122019	-0.062915	0.090582
0.122132	-0.067529	0.091003
0.122055	-0.071861	0.091527
0.121794	-0.076114	0.091984
0.121332	-0.080002	0.092372
0.120691	-0.083819	0.092754
0.119875	-0.087880	0.093180
0.118863	-0.091889	0.093634
0.117666	-0.095852	0.094072
0.116307	-0.099719	0.094486
0.114692	-0.103854	0.094630
0.112975	-0.107777	0.094777
0.111253	-0.111193	0.095071
0.109375	-0.114655	0.095149
0.107864	-0.117438	0.095184
0.106748	-0.119554	0.095239
0.105546	-0.121258	0.095261
0.104280	-0.122547	0.095247
0.101427	-0.125697	0.095016
0.097930	-0.129691	0.094702
0.094518	-0.133969	0.094164
0.091168	-0.137929	0.093496
0.088524	-0.140277	0.093082
0.085663	-0.142592	0.092713
0.082413	-0.144958	0.092448
0.079209	-0.147153	0.092234
0.076455	-0.148970	0.092028
0.073736	-0.150638	0.091905
0.071266	-0.152062	0.091801
0.069043	-0.153250	0.091696
0.066846	-0.154319	0.091599
0.064696	-0.155271	0.091493
0.062396	-0.156214	0.091408
0.059945	-0.157164	0.091346
0.056560	-0.158447	0.091456
0.053295	-0.159617	0.091564
0.051183	-0.160254	0.091489
0.049206	-0.160808	0.091400
0.047366	-0.161295	0.091297
0.045655	-0.161726	0.091184
0.044063	-0.162110	0.091069
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
