-0.144343	-0.155799	-0.394258
-0.144584	-0.155759	-0.394128
-0.144810	-0.155734	-0.394101
-0.145048	-0.155653	-0.394085
-0.145249	-0.155599	-0.394053
-0.145488	-0.155436	-0.393992
-0.146812	-0.155476	-0.393438
-0.147522	-0.155313	-0.393144
-0.148604	-0.155198	-0.392789
-0.150110	-0.155090	-0.392424
-0.151518	-0.154855	-0.392095
-0.153227	-0.154535	-0.391721
-0.155373	-0.154253	-0.391347
-0.157814	-0.153827	-0.390950
-0.164242	-0.153742	-0.389709
-0.168625	-0.153248	-0.389274
-0.183638	-0.153302	-0.387705
-0.191006	-0.152440	-0.387187
-0.199017	-0.151295	-0.386618
-0.207614	-0.149847	-0.386027
-0.215439	-0.148056	-0.385649
-0.225295	-0.146084	-0.385063
-0.235936	-0.143782	-0.384500
-0.247274	-0.140997	-0.384100
-0.259451	-0.137707	-0.383922
-0.272449	-0.133789	-0.383978
-0.286262	-0.129300	-0.384192
-0.300734	-0.124132	-0.384613
-0.315659	-0.118226	-0.385212
-0.330665	-0.111492	-0.385956
-0.345640	-0.104011	-0.386789
-0.360453	-0.095775	-0.387687
-0.365614	-0.089575	-0.388759
-0.370686	-0.083085	-0.389862
-0.385826	-0.074142	-0.390589
-0.400606	-0.063670	-0.391882
-0.435897	-0.044117	-0.393447
-0.450654	-0.030898	-0.395729
-0.465089	-0.016782	-0.398435
-0.478925	-0.001935	-0.401538
-0.492363	0.013652	-0.404820
-0.505160	0.029820	-0.408190
-0.517554	0.046681	-0.411427
-0.529431	0.064028	-0.414481
-0.540778	0.082089	-0.417321
-0.551347	0.100781	-0.419989
-0.561379	0.119921	-0.422517
-0.570497	0.139479	-0.425092
-0.577866	0.157470	-0.427664
-0.585058	0.177730	-0.430668
-0.590832	0.196129	-0.433656
-0.596268	0.216833	-0.437133
-0.600878	0.237905	-0.440778
-0.604647	0.259203	-0.444603
-0.607576	0.281328	-0.448061
-0.609562	0.302386	-0.452219
-0.610632	0.326763	-0.453605
-0.610685	0.348524	-0.456429
-0.609864	0.370084	-0.458841
-0.608080	0.391057	-0.461002
-0.605237	0.408959	-0.462716
-0.601678	0.429236	-0.464820
-0.597069	0.449565	-0.466982
-0.591559	0.469329	-0.469355
-0.585098	0.489195	-0.471364
-0.577972	0.507991	-0.473494
-0.568947	0.530547	-0.472808
-0.560808	0.547220	-0.474959
-0.551718	0.564714	-0.475747
-0.542029	0.581833	-0.475744
-0.536609	0.592545	-0.476098
-0.530873	0.602992	-0.476293
-0.524584	0.609590	-0.476315
-0.518213	0.615879	-0.476153
-0.496056	0.641092	-0.474003
-0.483249	0.655818	-0.473012
-0.461934	0.683872	-0.468626
-0.449750	0.695413	-0.466339
-0.435487	0.707361	-0.464482
-0.421142	0.718554	-0.462653
-0.402989	0.731029	-0.461823
-0.389100	0.740503	-0.460519
-0.375455	0.749194	-0.459761
-0.361902	0.757191	-0.459288
-0.350754	0.763428	-0.458719
-0.339674	0.769076	-0.458239
-0.328789	0.774118	-0.457752
-0.318174	0.778588	-0.457176
-0.305789	0.783550	-0.456899
-0.293659	0.788095	-0.456560
-0.271940	0.796374	-0.458003
-0.261014	0.799796	-0.457633
-0.250814	0.802747	-0.457258
-0.241250	0.805338	-0.456747
-0.232413	0.807611	-0.456218
-0.224140	0.809645	-0.455626
-0.216487	0.811458	-0.455067
-0.209227	0.813098	-0.454452
-0.202341	0.814583	-0.453853
-0.195793	0.815942	-0.453193
